"Sector","Major Head","Cat1","Cat2","Identity","FY 00","FY 01","FY 02","FY 03","FY 04","FY 05","FY 06","FY 07","FY 08","FY 09","FY 10","FY 11"
"CEES","MH 4851","B","S","Nagaland","0.26","0.26","0.00","0.34","0.60","0.70","0.35","0.53","0.57","1.19","0.90","0.62"
"CEES","MH 4851","B","G","Orissa","0.00","0.35","0.04","-0.01","-0.01","0.00","0.00","-0.01","0.00","0.00","31.25","5.00"
"CEES","MH 4851","B","G","Punjab","0.02","1.13","-1.30","6.88","0.25","-0.11","5.82","0.16","0.08","20.03","0.25","25.01"
"CEES","MH 4851","B","G","Rajasthan","-0.03","-0.05","-0.09","-0.04","0.26","1.97","1.41","1.41","1.22","1.28","0.91","1.94"
"CEES","MH 4851","B","S","Sikkim","0.03","0.00","0.76","0.22","0.79","0.34","3.55","2.37","1.30","3.98","1.96","1.24"
"CEES","MH 4851","B","G","Tamil Nadu","1.06","0.25","0.73","0.38","-0.86","1.25","9.13","0.59","3.29","0.10","5.53","0.00"
"CEES","MH 4851","B","S","Tripura","0.00","0.00","0.50","0.00","0.00","0.00","0.00","0.00","0.34","0.10","1.03","0.07"
"CEES","MH 4851","B","G","Uttar Pradesh","2.07","3.56","13.11","1.11","10.31","-11.01","0.18","7.64","0.93","3.21","-1.38","-1.40"
"CEES","MH 4851","B","S","Uttarakhand","0.00","-0.02","0.00","20.00","6.23","0.54","2.40","3.57","3.36","4.45","1.34","3.15"
"CEES","MH 4851","B","G","West Bengal","14.06","12.20","18.38","9.59","3.86","5.49","29.35","9.16","11.17","21.64","29.11","34.19"
"CEES","MH 4852","A","U","A Union Govt","0.00","0.00","0.00","0.00","7.00","7.00","7.00","38.72","70.00","260.04","0.00","0.00"
"CEES","MH 4852","B","UT","A UT Puducherry","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4852","B","G","Andhra Pradesh","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.50","1.00","0.00","0.00","0.00"
"CEES","MH 4852","B","S","Arunachal Pradesh","0.00","0.00","0.00","0.00","0.05","0.04","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4852","B","S","Assam","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4852","B","G","Bihar","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4852","B","G","Chattisgarh","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4852","B","UT","D NCT Delhi","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4852","B","G","Goa","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4852","B","G","Gujarat","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4852","B","G","Haryana","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4852","B","S","Himachal Pradesh","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4852","B","S","Jammu and Kashmir","0.00","0.00","0.45","3.64","0.00","0.00","0.00","9.31","12.58","6.00","0.00","0.00"
"CEES","MH 4852","B","G","Jharkhand","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4852","B","G","Karnataka","12.89","10.69","3.29","2.45","1.85","6.20","6.80","62.91","73.68","0.00","68.75","4.79"
"CEES","MH 4852","B","G","Kerala","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4852","B","G","Madhya Pradesh","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4852","B","G","Maharastra","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4852","B","S","Manipur","0.00","0.00","0.00","0.22","0.00","1.63","0.01","0.15","0.36","0.00","0.27","0.00"
"CEES","MH 4852","B","S","Meghalaya","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4852","B","S","Mizoram","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4852","B","S","Nagaland","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4852","B","G","Orissa","0.73","0.61","0.37","7.62","0.17","0.09","0.10","0.29","0.19","0.00","0.00","0.00"
"CEES","MH 4852","B","G","Punjab","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4852","B","G","Rajasthan","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4852","B","S","Sikkim","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4852","B","G","Tamil Nadu","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4852","B","S","Tripura","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4852","B","G","Uttar Pradesh","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4852","B","S","Uttarakhand","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4852","B","G","West Bengal","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4853","A","U","A Union Govt","14.46","0.69","96.25","89.32","114.60","42.57","1.11","60.40","40.19","48.18","69.72","76.00"
"CEES","MH 4853","B","UT","A UT Puducherry","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4853","B","G","Andhra Pradesh","37.00","64.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4853","B","S","Arunachal Pradesh","0.14","0.28","0.15","0.22","0.05","0.05","1.41","1.07","0.19","2.30","0.33","0.81"
"CEES","MH 4853","B","S","Assam","0.00","0.00","0.00","0.00","0.00","0.09","0.00","0.00","0.00","0.00","2.00","0.00"
"CEES","MH 4853","B","G","Bihar","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4853","B","G","Chattisgarh","0.00","0.00","0.55","0.00","0.45","0.00","10.00","8.71","41.17","0.00","0.00","-59.88"
"CEES","MH 4853","B","UT","D NCT Delhi","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4853","B","G","Goa","0.00","0.00","0.00","0.00","0.00","0.02","0.04","0.03","0.00","0.00","0.00","0.40"
"CEES","MH 4853","B","G","Gujarat","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4.39","3.50"
"CEES","MH 4853","B","G","Haryana","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4853","B","S","Himachal Pradesh","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4853","B","S","Jammu and Kashmir","1.07","0.03","0.50","1.06","1.11","3.70","1.71","3.59","2.08","1.80","1.27","4.17"
"CEES","MH 4853","B","G","Jharkhand","0.00","0.00","0.00","0.00","0.00","0.00","4.00","1.63","1.00","0.48","0.00","0.10"
"CEES","MH 4853","B","G","Karnataka","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4853","B","G","Kerala","0.00","0.00","0.00","-0.00","0.00","0.00","0.00","0.00","0.50","0.00","8.00","4.00"
"CEES","MH 4853","B","G","Madhya Pradesh","0.03","0.01","0.35","0.39","0.17","0.12","0.05","0.05","0.05","0.05","0.05","1.72"
"CEES","MH 4853","B","G","Maharastra","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4853","B","S","Manipur","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4853","B","S","Meghalaya","0.00","0.00","0.14","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4853","B","S","Mizoram","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4853","B","S","Nagaland","2.11","1.79","1.79","2.99","8.12","3.21","14.22","6.21","6.12","15.83","21.63","15.12"
"CEES","MH 4853","B","G","Orissa","-3.56","-3.56","0.00","-7.11","-3.56","-3.70","-3.56","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4853","B","G","Punjab","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4853","B","G","Rajasthan","1.17","0.90","0.24","0.17","10.70","1.40","1.40","4.11","4.85","2.88","2.80","2.17"
"CEES","MH 4853","B","S","Sikkim","0.23","0.68","0.50","0.53","1.01","0.36","0.04","0.04","0.00","0.01","0.01","0.00"
"CEES","MH 4853","B","G","Tamil Nadu","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4853","B","S","Tripura","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4853","B","G","Uttar Pradesh","0.00","0.00","0.00","0.00","0.04","0.62","0.38","0.19","0.62","0.00","7.97","6.19"
"CEES","MH 4853","B","S","Uttarakhand","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4853","B","G","West Bengal","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4854","A","U","A Union Govt","7.13","1.25","1.87","0.00","1.00","0.00","17.55","2.33","5.32","0.00","0.00","0.00"
"CEES","MH 4854","B","UT","A UT Puducherry","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4854","B","G","Andhra Pradesh","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4854","B","S","Arunachal Pradesh","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4854","B","S","Assam","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4854","B","G","Bihar","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4854","B","G","Chattisgarh","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4854","B","UT","D NCT Delhi","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4854","B","G","Goa","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4854","B","G","Gujarat","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4854","B","G","Haryana","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4854","B","S","Himachal Pradesh","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4854","B","S","Jammu and Kashmir","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4854","B","G","Jharkhand","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4854","B","G","Karnataka","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4854","B","G","Kerala","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4854","B","G","Madhya Pradesh","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4854","B","G","Maharastra","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4854","B","S","Manipur","1.10","0.00","0.00","1.32","0.00","0.04","0.01","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4854","B","S","Meghalaya","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","10.00","13.00","25.00"
"CEES","MH 4854","B","S","Mizoram","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4854","B","S","Nagaland","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4854","B","G","Orissa","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4854","B","G","Punjab","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4854","B","G","Rajasthan","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4854","B","S","Sikkim","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4854","B","G","Tamil Nadu","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4854","B","S","Tripura","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4854","B","G","Uttar Pradesh","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3.02","1.10","0.00","0.00"
"CEES","MH 4854","B","S","Uttarakhand","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4854","B","G","West Bengal","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4855","A","U","A Union Govt","40.00","36.50","125.83","9.68","0.25","4.45","23.49","30.86","0.00","0.00","0.00","0.00"
"CEES","MH 4855","B","UT","A UT Puducherry","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4855","B","G","Andhra Pradesh","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4855","B","S","Arunachal Pradesh","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4855","B","S","Assam","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4855","B","G","Bihar","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4855","B","G","Chattisgarh","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4855","B","UT","D NCT Delhi","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4855","B","G","Goa","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4855","B","G","Gujarat","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4855","B","G","Haryana","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4855","B","S","Himachal Pradesh","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4855","B","S","Jammu and Kashmir","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4855","B","G","Jharkhand","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4855","B","G","Karnataka","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4855","B","G","Kerala","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4855","B","G","Madhya Pradesh","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4855","B","G","Maharastra","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4855","B","S","Manipur","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4855","B","S","Meghalaya","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4855","B","S","Mizoram","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4855","B","S","Nagaland","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4855","B","G","Orissa","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4855","B","G","Punjab","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4855","B","G","Rajasthan","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4855","B","S","Sikkim","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4855","B","G","Tamil Nadu","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4855","B","S","Tripura","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4855","B","G","Uttar Pradesh","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4855","B","S","Uttarakhand","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4855","B","G","West Bengal","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4856","A","U","A Union Govt","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4856","B","UT","A UT Puducherry","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4856","B","G","Andhra Pradesh","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4856","B","S","Arunachal Pradesh","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4856","B","S","Assam","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4856","B","G","Bihar","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4856","B","G","Chattisgarh","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4856","B","UT","D NCT Delhi","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4856","B","G","Goa","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4856","B","G","Gujarat","40.00","18.50","10.00","10.39","0.00","0.00","0.00","0.00","0.00","0.00","28.42","500.00"
"CEES","MH 4856","B","G","Haryana","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4856","B","S","Himachal Pradesh","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4856","B","S","Jammu and Kashmir","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4856","B","G","Jharkhand","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4856","B","G","Karnataka","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4856","B","G","Kerala","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4856","B","G","Madhya Pradesh","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4856","B","G","Maharastra","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4856","B","S","Manipur","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4856","B","S","Meghalaya","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4856","B","S","Mizoram","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4856","B","S","Nagaland","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4856","B","G","Orissa","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4856","B","G","Punjab","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4856","B","G","Rajasthan","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4856","B","S","Sikkim","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4856","B","G","Tamil Nadu","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4856","B","S","Tripura","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4856","B","G","Uttar Pradesh","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4856","B","S","Uttarakhand","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4856","B","G","West Bengal","13.64","62.25","162.99","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4857","A","U","A Union Govt","5.75","3.93","2.00","2.60","1.50","0.00","0.00","348.31","0.00","0.00","0.00","0.00"
"CEES","MH 4857","B","UT","A UT Puducherry","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"CEES","MH 4857","B","G","Andhra Pradesh","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
